Date,^SP500-255040,^SP500-30,^SP500-35,^SP500-60
2020-06-05,5.667553515730783,-3.8072519093045765,0.8769846616638821,-3.2596760341716102
2020-06-08,6.169121325339466,-2.8846619381627914,1.5212825540500408,-1.176517370883745
2020-06-09,5.417870979644546,-3.7667311162879247,0.42337261281237826,-2.2813543375363343
2020-06-10,4.193769327897168,-3.910104335334863,0.2847675070338118,-4.149446050104089
2020-06-11,-0.9567432715811619,-7.567752715868103,-5.357630294644289,-10.15011897081095
2020-06-12,-0.13846677246999173,-7.7345062422471855,-4.699058650150134,-7.307920163472503
2020-06-15,0.2216942844987413,-6.755805435892914,-4.524338490546609,-6.3675491871384216
2020-06-16,3.866010988153401,-5.267503341776436,-2.1991627295925853,-4.727168230884516
2020-06-17,4.3366505660046295,-5.4545172646638385,-2.275607285601988,-5.806698282829636
2020-06-18,3.342343878062204,-4.946466420390294,-2.570454604648853,-7.067552732551596
2020-06-19,2.281748279437301,-5.557369690694136,-1.722037955465483,-8.02479498535732
2020-06-22,3.18325229057721,-5.811395112830908,-2.075682468899731,-8.2567267780424
2020-06-23,3.376221080754682,-5.9423077124290735,-1.6489567548378492,-8.581431287801522
2020-06-24,1.0797459281724153,-7.488271085246712,-4.26141228522976,-11.010373904678062
2020-06-25,0.630468408069973,-6.799446139733389,-3.277743631517349,-10.044696013636523
2020-06-26,-0.9022412538736702,-8.724107712638329,-4.458814585395698,-11.676647766161274
2020-06-29,1.4023435687798846,-7.0363215642624155,-3.6465129900372872,-10.17964048738299
2020-06-30,2.4717770894448154,-6.28671542922411,-1.9026337328548304,-8.750105445477951
2020-07-01,2.422426780108533,-6.239964326483072,-1.2062653568448267,-6.401278871068383
2020-07-02,2.7847995652785285,-5.80360484769461,-0.5056825324753489,-6.7175477425916785
2020-07-06,3.307729432635975,-5.304904223969265,0.49477213574913304,-6.5573092231510755
2020-07-07,1.8832955541386198,-4.35270363577096,-0.3679285196744986,-8.05431650192936
2020-07-08,2.3391992680797946,-4.552178178107146,-0.35112199689791845,-8.201904781269565
2020-07-09,1.523134497169898,-5.270623252600249,-1.1667766935058332,-8.509738014557044
2020-07-10,2.6485355302447555,-3.4815351216826995,-1.38434887183011,-8.357928698845596
2020-07-13,2.079941567219823,-3.707509882174853,-0.8626904012913661,-9.85493597762388
2020-07-14,4.1112790586021575,-2.236348273742883,1.0777503172115788,-8.97781620179179
2020-07-15,5.590952197540777,-2.2254380977827615,2.4100184512855893,-8.513959050928289
2020-07-16,6.149233753058203,-2.0103735132507294,2.235298291682075,-9.601924741109237
2020-07-17,6.692788435430663,-1.603624651518798,3.6305678143706777,-8.336849255016032
2020-07-20,6.385663901466976,-2.5511548854046273,3.620488002357636,-9.25613435301389
2020-07-21,7.58840349546559,-1.5958343863824997,3.563362231528866,-9.247698714778075
2020-07-22,9.295659870007933,-0.8399884296965698,4.443699994442252,-8.11756770243135
2020-07-23,8.62616255087425,-0.659214328456792,4.017815119225832,-8.568774613194464
2020-07-24,8.680664568581742,-0.8025875475037303,2.861948822446214,-8.93142984325478
2020-07-27,9.209492377809214,-0.26337564268498204,3.6070448349628137,-7.915157426318309
2020-07-28,8.548095737981765,0.031170572468441904,3.459200756016667,-6.025973400907669
2020-07-29,9.504101766829187,0.1854539674754907,4.578100905993598,-4.246433369042702
2020-07-30,10.081533651894127,0.19013383371122572,3.7750485379350662,-5.043437102407811
2020-07-31,9.8171242426629,0.05299092438868502,3.2029910073310797,-5.195239983612598
2020-08-03,10.095532273070384,-0.19791458692428598,4.279059646851779,-6.586824305216443
2020-08-04,10.780493708082805,1.1563645086934748,3.80865132935595,-5.317534217258668
2020-08-05,10.862246734644042,0.9303897482013213,4.31853805605853,-5.92055044373323
2020-08-06,11.163491308267792,0.9475302338858294,3.7196044447971977,-5.831998763030444
2020-08-07,12.373594338838911,1.4820717843921027,4.086692125626246,-4.5584876387014255
2020-08-10,13.696387618493787,1.941811570512697,3.732206773346558,-4.714511556277445
2020-08-11,13.862842642551287,1.224935963354734,3.0601919614575923,-6.494051588142414
2020-08-12,15.892705648466121,2.5776551035605832,4.830947299297406,-5.258497618621261
2020-08-13,15.656284490822415,2.3828509155368716,4.6579088173847705,-6.422364749404597
2020-08-14,15.687949965313619,2.359470608204739,4.431938504738331,-6.291641312029372
2020-08-17,18.50810121875215,2.934532951727653,5.041792766858144,-5.456693292869719
2020-08-18,17.24791063611102,3.3007610204429216,5.005677713033196,-5.6000669703453525
2020-08-19,16.042959313911133,2.5418046648564285,4.635226676822368,-7.501894801349729
2020-08-20,14.749619780546208,2.2815489329952587,4.3336629011442085,-6.502487226378239
2020-08-21,15.79106504962362,2.552714840816539,4.425222048107047,-6.274776470064392
2020-08-24,17.76347706689596,3.414533134356579,3.864085168361564,-6.047059279243882
2020-08-25,17.478442842649745,3.282060579346524,4.5915440733884205,-5.760311924292627
2020-08-26,19.00230559178835,3.388032916200623,4.463859618468358,-6.46031546970579
2020-08-27,17.91225624687347,4.020756538424708,5.2811959927671515,-5.178375141647617
2020-08-28,17.90046935389844,4.986987213406935,5.493723138018769,-4.4910154018281805
2020-08-31,17.35544018605848,4.65348967257202,5.832253060499593,-5.300662940787026
2020-09-01,18.460225394883388,4.764132363738605,4.797354762008776,-5.44404305276932
2020-09-02,19.859619992728273,6.751135081580428,6.985596840742869,-3.327148271044844
2020-09-03,15.427955021719896,4.737641657505898,4.051417910646715,-4.912707230525914
2020-09-04,13.572656709933817,4.489846545093501,3.292878730735316,-5.355484937559874
2020-09-08,12.898735934397632,2.328300035736297,1.5616018021022304,-6.5699594632514735
2020-09-09,15.223945572066189,3.849332657733129,3.3625965759811693,-5.422957174433107
2020-09-10,13.563081545160083,2.5496044419159647,1.7598449411135864,-6.810320459665709
2020-09-11,14.710581878717456,3.1776481979043147,2.152127024909123,-7.067552732551596
2020-09-14,16.71098214757729,3.659208335945152,3.530600278953422,-5.064516546237363
2020-09-15,18.464648851285915,3.5532264871678043,3.698603981925652,-3.744625497877996
2020-09-16,17.507896588939698,3.0249247583091554,3.4659172126479287,-3.2259399157349877
2020-09-17,16.226352939314847,2.3516803430684297,3.146716329480026,-5.342834697459475
2020-09-18,14.671552967653746,1.4088299754183353,3.0148276803327656,-7.194061568062249
2020-09-21,13.185981886845099,0.7324656493537862,1.1147062098819882,-9.73264817848446
2020-09-22,13.806866139376272,1.3807793137737168,0.9240203663473334,-8.59408152790192
2020-09-23,11.445576561579006,-0.20571436398382215,-0.16211783105414268,-11.25495593746354
2020-09-24,10.694326215884086,0.5563619024264943,-0.6854477251515223,-10.926036825839846
2020-09-25,11.63339364338527,0.9709105412179619,0.9542700565187356,-9.184447514276084
2020-09-28,14.090434868920031,2.1241456271643866,1.7816862428305713,-7.641053876960779
2020-09-29,13.468067140156315,1.4929819603522132,1.7027191702848388,-8.172389699204185
2020-09-30,15.706363052127381,2.7225882780194333,3.407960857105996,-7.670575393532819
2020-10-01,16.55410228829355,3.236869432017375,2.9224276945244876,-6.241040351627769
